name,place,population,muni_name,lat,lon
Santa Fista,hamlet,,Citerna,43.5262358,12.1336512
Sant'Antonio,hamlet,,Citerna,43.5168633,12.1257382
Spromonte,locality,,Citerna,43.5151182,12.0969506
Zoccolanti,hamlet,,Citerna,43.5016693,12.1082704
Canale,village,,Città della Pieve,42.9680798,11.9982606
Cardetelle,locality,,Città della Pieve,42.9768851,11.9530195
Casaltondo,hamlet,27.0,Città della Pieve,42.9976333,12.0297251
Case Lunghe,hamlet,269.0,Città della Pieve,43.0061328,12.0118462
Caticciano,hamlet,17.0,Città della Pieve,42.9892531,12.0050563
Città della Pieve,village,3152.0,Città della Pieve,42.9527338,12.004326
Concello II,hamlet,20.0,Città della Pieve,42.9415176,11.984073
Il Poggio,neighbourhood,,Città della Pieve,42.950107,12.006613
Lagarello,neighbourhood,6.0,Città della Pieve,43.0053959,11.9776854
Madonna della Sanità,hamlet,20.0,Città della Pieve,42.9442128,12.0103237
Maranzano,hamlet,167.0,Città della Pieve,42.9956762,12.0056226
Moiano,village,755.0,Città della Pieve,43.0148483,12.0184455
Paiccio,hamlet,10.0,Città della Pieve,43.0151518,12.0247555
Palazzolo,hamlet,93.0,Città della Pieve,43.0107582,12.0218074
Po' Bandino,village,1002.0,Città della Pieve,43.0008777,11.9742173
Podere Tresa,isolated_dwelling,,Città della Pieve,42.99902,11.9844336
Poggetto,hamlet,24.0,Città della Pieve,43.0037349,12.0238935
Poggio San Litardo,hamlet,140.0,Città della Pieve,42.9806067,11.9858475
Ponticelli,village,563.0,Città della Pieve,42.9314554,11.9747387
Popoltaio-Schiacciato,hamlet,45.0,Città della Pieve,43.0065405,12.0262427
Ravigliano,hamlet,31.0,Città della Pieve,43.0142953,12.0279635
Salci,locality,,Città della Pieve,42.8852574,11.9870807
San Biagio,hamlet,17.0,Città della Pieve,42.9861727,12.0177904
San Donato,hamlet,9.0,Città della Pieve,43.0155061,12.0343056
San Litardo,hamlet,28.0,Città della Pieve,42.9768582,11.9863845
Sigliano,hamlet,24.0,Città della Pieve,42.9846603,11.9883506
Valdilucciole,hamlet,36.0,Città della Pieve,43.00199,12.0272237
Abbadia,hamlet,,Città di Castello,43.4910663,12.1625745
Antirata,hamlet,,Città di Castello,43.487537,12.3236692
Armanni,hamlet,37.0,Città di Castello,43.37035,12.2292633
Artaina,locality,,Città di Castello,43.5173696,12.3810933
Badia Petroia,hamlet,148.0,Città di Castello,43.3797713,12.1795044
Badiali,village,469.0,Città di Castello,43.5008032,12.2338803
Barzotti,isolated_dwelling,,Città di Castello,43.4586977,12.3064953
Bassini,locality,,Città di Castello,43.5333067,12.2501354
Battifosso,hamlet,,Città di Castello,43.4527568,12.3006997
Baucca,hamlet,21.0,Città di Castello,43.4363489,12.2645362
Baucca II,isolated_dwelling,,Città di Castello,43.4358942,12.260863
Belvedere,hamlet,5.0,Città di Castello,43.4776266,12.266494
Belvedere I,isolated_dwelling,,Città di Castello,43.5081505,12.2434256
Belvedere II,isolated_dwelling,,Città di Castello,43.506896,12.2417951
Belvedere III,isolated_dwelling,,Città di Castello,43.5064328,12.2375358
Bisacchi,isolated_dwelling,,Città di Castello,43.4435202,12.2699055
Biturrita,isolated_dwelling,,Città di Castello,43.4743905,12.1895794
Bivio Canoscio,hamlet,165.0,Città di Castello,43.3724159,12.2079246
Bivio Lugnano,hamlet,146.0,Città di Castello,43.3745384,12.2005353
Bonaverna,hamlet,,Città di Castello,43.4972734,12.238469
Bonsciano,hamlet,89.0,Città di Castello,43.3527225,12.2065884
Breccione,hamlet,218.0,Città di Castello,43.3666017,12.2240546
Brozzo,hamlet,,Città di Castello,43.4314808,12.248157
Buca dell'Olmo,locality,,Città di Castello,43.5293658,12.2376656
Burgne,isolated_dwelling,,Città di Castello,43.4764277,12.1511669
C. Batticci,locality,,Città di Castello,43.5863204,12.3263039
C. Bòtina,locality,,Città di Castello,43.5752249,12.3184603
C. Bottentone,locality,,Città di Castello,43.5822407,12.3241809
C. Col d'Orfeo,locality,,Città di Castello,43.5788863,12.3524433
C. Col Malandro,locality,,Città di Castello,43.5708698,12.3196879
C. Corniolo,locality,,Città di Castello,43.5423626,12.2507067
C. Cuperlaia,locality,,Città di Castello,43.5266844,12.2795476
C. Il Poggio,locality,,Città di Castello,43.5106798,12.2941639
C. La Croce,locality,,Città di Castello,43.5115351,12.3704816
C. Micai,locality,,Città di Castello,43.5812412,12.3443864
C. Nova,locality,,Città di Castello,43.4948609,12.3592539
C. Paterno,locality,,Città di Castello,43.5178573,12.2856016
C. Spinabeto,locality,,Città di Castello,43.5984679,12.3225734
C. Val di Merlo,locality,,Città di Castello,43.5024769,12.3311965
C. Vivai,locality,,Città di Castello,43.5704226,12.330998
C. Volpara,locality,,Città di Castello,43.4422053,12.3030926
Ca' Colcello,locality,,Città di Castello,43.5082379,12.3527341
Cà de' Grilli,locality,,Città di Castello,43.5849074,12.3465292
Cà del Cresta,locality,,Città di Castello,43.5247016,12.2838768
Ca' del Tacca,isolated_dwelling,,Città di Castello,43.4863394,12.1846237
Cà di Battaglia,locality,,Città di Castello,43.578246,12.3397662
Ca' di Guidi,locality,,Città di Castello,43.5954263,12.3322615
Cà Fiavelle,locality,,Città di Castello,43.5130507,12.3180388
Ca' Gragnoli,hamlet,,Città di Castello,43.4509855,12.2986236
Ca' i Bugatti,locality,,Città di Castello,43.5202055,12.2846245
Ca' Licucci,locality,,Città di Castello,43.595684,12.3503582
Ca' Montagna,locality,,Città di Castello,43.5236819,12.3236917
Ca Nardino,hamlet,,Città di Castello,43.3714864,12.1525573
Cà Pasqua,locality,,Città di Castello,43.5411292,12.2762753
Cà Sessi,locality,,Città di Castello,43.511779,12.3626045
Cà Vincenzi,locality,,Città di Castello,43.5812245,12.3201879
Cagnano,isolated_dwelling,,Città di Castello,43.4567675,12.1542422
Caifilippi,isolated_dwelling,,Città di Castello,43.4854212,12.1902964
Caifilippi I,isolated_dwelling,,Città di Castello,43.4866967,12.1939389
Caifirenze,locality,,Città di Castello,43.512839,12.3589339
Calamazzo,locality,,Città di Castello,43.593085,12.3434356
Calcinaio,locality,,Città di Castello,43.4796016,12.322314
Caldese di Celle,locality,,Città di Castello,43.4758502,12.1696575
Campara,locality,,Città di Castello,43.3784147,12.0920447
Campersalle-Canalicchia,hamlet,23.0,Città di Castello,43.3183663,12.1489837
Campolungo,isolated_dwelling,,Città di Castello,43.5241347,12.264262
Candeggio,hamlet,,Città di Castello,43.4456444,12.340348
Canocchia,hamlet,,Città di Castello,43.4230989,12.3365407
Canoscio,hamlet,,Città di Castello,43.3817478,12.2247132
Capegliano,hamlet,,Città di Castello,43.3605061,12.1426115
Capraria,isolated_dwelling,,Città di Castello,43.5180287,12.2383046
Cardeto,locality,,Città di Castello,43.5193626,12.3038261
Caromanno,locality,,Città di Castello,43.6014174,12.3571293
Carotoli,locality,,Città di Castello,43.5272703,12.3601974
Carpina,hamlet,,Città di Castello,43.3595354,12.1483351
Casa del Lago,isolated_dwelling,,Città di Castello,43.4712445,12.1556884
Casa Fiorenzi,hamlet,,Città di Castello,43.3577741,12.1853733
Casa Prati,isolated_dwelling,,Città di Castello,43.5072534,12.385703
Casalina,hamlet,,Città di Castello,43.3622795,12.1486035
Case Lamaticci,locality,,Città di Castello,43.5948186,12.3271173
Case Petraia,locality,,Città di Castello,43.3793978,12.0974944
Casina,isolated_dwelling,,Città di Castello,43.5272085,12.2281865
Caspignano,hamlet,,Città di Castello,43.3824981,12.0801706
Castello,isolated_dwelling,,Città di Castello,43.4343599,12.2687048
Castri,hamlet,,Città di Castello,43.3760281,12.1678672
Catenaccio,locality,,Città di Castello,43.5617782,12.3040744
Cavargini,isolated_dwelling,,Città di Castello,43.470298,12.1547443
Cavine di Sopra,hamlet,24.0,Città di Castello,43.4197831,12.2748627
Celano,isolated_dwelling,,Città di Castello,43.4364157,12.2702305
Celle,hamlet,,Città di Castello,43.4825497,12.1669264
Cerbara,village,1837.0,Città di Castello,43.5013287,12.212768
Cerqua Buzza,hamlet,,Città di Castello,43.4239172,12.2507249
Chibaltotti,locality,,Città di Castello,43.5742447,12.3505422
Chibartoletti,locality,,Città di Castello,43.5702279,12.3475285
Chiesa vecchia,locality,,Città di Castello,43.4558694,12.3230376
Cille,locality,,Città di Castello,43.4556006,12.2980162
Cinquemiglia,village,434.0,Città di Castello,43.3784148,12.2574551
Cinquevie,hamlet,45.0,Città di Castello,43.429958,12.251333
Coacri,isolated_dwelling,,Città di Castello,43.5044494,12.3422941
Col di Chio,hamlet,41.0,Città di Castello,43.3807948,12.1215319
Col di Cuculo,locality,,Città di Castello,43.4087337,12.3141896
Col di Lepre,locality,,Città di Castello,43.5144944,12.2739204
coldigianella,locality,,Città di Castello,43.4377587,12.2914289
coldigiano,locality,,Città di Castello,43.4350551,12.2974063
Colecchio,hamlet,,Città di Castello,43.5303589,12.2311446
Colle,hamlet,,Città di Castello,43.3695645,12.1236252
Colle,hamlet,,Città di Castello,43.3831222,12.1864909
Collevecchio,isolated_dwelling,,Città di Castello,43.4566902,12.3247737
Colmazzo,locality,,Città di Castello,43.5721789,12.3308149
Cornetto,hamlet,316.0,Città di Castello,43.3738981,12.2509748
Croce di castiglione,hamlet,144.0,Città di Castello,43.4020581,12.2166008
Crocifisso bello,isolated_dwelling,,Città di Castello,43.4422355,12.276437
Crossodromo G. Ceccarini - La Trogna,locality,,Città di Castello,43.4973846,12.2837253
Fabbrecce,hamlet,378.0,Città di Castello,43.3788498,12.2367078
Fabbri,hamlet,74.0,Città di Castello,43.3786776,12.1144073
Fabbrica,hamlet,,Città di Castello,43.5100265,12.2350149
Falerno,hamlet,24.0,Città di Castello,43.3884659,12.2348002
Fattoria di Montemaggiore,locality,,Città di Castello,43.4891778,12.3685138
Fiume,isolated_dwelling,,Città di Castello,43.5074722,12.2615838
Fontanelle,isolated_dwelling,,Città di Castello,43.4790953,12.1920567
Fontanelle di sopra,isolated_dwelling,,Città di Castello,43.4790687,12.1893668
Fontanelle di sotto,isolated_dwelling,,Città di Castello,43.4800241,12.1905239
Fontemaggiore,isolated_dwelling,,Città di Castello,43.4568971,12.1392502
Fonticella,isolated_dwelling,,Città di Castello,43.5169452,12.2305796
Fornace,isolated_dwelling,,Città di Castello,43.4687835,12.1556511
Forti,isolated_dwelling,,Città di Castello,43.5017693,12.2187777
Fraccano,hamlet,46.0,Città di Castello,43.5035613,12.3063201
Fraschette,isolated_dwelling,,Città di Castello,43.4783927,12.1564585
Galliano,locality,,Città di Castello,43.5211295,12.2509531
Garofolino,isolated_dwelling,,Città di Castello,43.5093421,12.2402885
Gavole,locality,,Città di Castello,43.5071765,12.2891228
Ghironzo,hamlet,,Città di Castello,43.3788873,12.1544289
Giove di Sopra,hamlet,34.0,Città di Castello,43.4958362,12.2002913
Grumale,hamlet,18.0,Città di Castello,43.5051232,12.2314255
I monti,locality,,Città di Castello,43.438757,12.3067154
I Muri,isolated_dwelling,,Città di Castello,43.5071613,12.2523967
Il Colle,isolated_dwelling,,Città di Castello,43.4542498,12.1503512
Il Palazzo,locality,,Città di Castello,43.5167919,12.2987012
Inghiari,hamlet,,Città di Castello,43.4850182,12.3155875
La Boccia,hamlet,,Città di Castello,43.4446064,12.2283362
La Capitana,locality,,Città di Castello,43.538355,12.2420539
La Casa,hamlet,,Città di Castello,43.3580401,12.1584476
La Croce,hamlet,,Città di Castello,43.3611845,12.1275604
La Lastra,locality,,Città di Castello,43.5315937,12.3674002
La Pieve,hamlet,15.0,Città di Castello,43.3797291,12.2228855
La Rocca I,isolated_dwelling,,Città di Castello,43.4382124,12.259444
La Rugginosa,locality,,Città di Castello,43.5161275,12.2676734
La scuola,isolated_dwelling,,Città di Castello,43.4535456,12.3028898
La Villa,hamlet,,Città di Castello,43.6039932,12.3567372
La Villa,hamlet,,Città di Castello,43.359729,12.1835989
Le Capanne,locality,,Città di Castello,43.4883696,12.3572588
Le Pescare,isolated_dwelling,,Città di Castello,43.4500527,12.2909117
Le Rose,locality,,Città di Castello,43.5141359,12.3039951
Le Volpaie,isolated_dwelling,,Città di Castello,43.478609,12.1488316
Lerchi,village,506.0,Città di Castello,43.4753403,12.2009375
Località Pavaglino,hamlet,,Città di Castello,43.3647936,12.1963011
Località Villa Zampini,locality,,Città di Castello,43.5066771,12.2083107
Longino,isolated_dwelling,,Città di Castello,43.4384854,12.2670257
Lugnano,hamlet,76.0,Città di Castello,43.361589,12.1875753
Lupo,hamlet,,Città di Castello,43.4927891,12.1731871
Madonnuccia,locality,,Città di Castello,43.4896767,12.3114855
Malfatto,isolated_dwelling,,Città di Castello,43.5288897,12.2347707
Marignolle,locality,,Città di Castello,43.535436,12.3168787
Martignano,hamlet,15.0,Città di Castello,43.3293003,12.1566887
Marzocchi,hamlet,14.0,Città di Castello,43.3772684,12.2537278
Mezzavia,hamlet,7.0,Città di Castello,43.4828911,12.1805265
Molinaccio,locality,,Città di Castello,43.5046535,12.3533793
Molinello,hamlet,17.0,Città di Castello,43.3866132,12.1188192
Molinello I,hamlet,37.0,Città di Castello,43.5065857,12.2245825
Molino Baucca,isolated_dwelling,,Città di Castello,43.4362846,12.2670848
Molino d'Antirata,hamlet,,Città di Castello,43.4888332,12.3293943
Molino dei Lunghi,hamlet,19.0,Città di Castello,43.3239616,12.169653
Molino di Dante,locality,,Città di Castello,43.594487,12.3305035
Molino Nuovo,isolated_dwelling,,Città di Castello,43.4423885,12.2787011
Monte Ruperto,locality,,Città di Castello,43.6056786,12.4191405
Monticelli,hamlet,,Città di Castello,43.3732054,12.1160909
Moretto,hamlet,,Città di Castello,43.4235429,12.2092774
Morra,hamlet,198.0,Città di Castello,43.3852049,12.1301964
Muccignano,hamlet,13.0,Città di Castello,43.3986552,12.1021701
Muccignano,isolated_dwelling,,Città di Castello,43.3998595,12.1103648
Mulinello II,isolated_dwelling,,Città di Castello,43.4348058,12.2634522
Mulino del Sasso,hamlet,,Città di Castello,43.4457998,12.2834739
Mulino IV Rigucci,isolated_dwelling,,Città di Castello,43.4482573,12.2950637
Nesci,locality,,Città di Castello,43.5939089,12.3396688
Novelle,hamlet,,Città di Castello,43.3630337,12.1686848
Nuvole,hamlet,41.0,Città di Castello,43.4636319,12.2123221
Olmitello,hamlet,8.0,Città di Castello,43.5091522,12.1647954
Ortale,hamlet,,Città di Castello,43.5123035,12.3083011
Osteria,locality,,Città di Castello,43.3434761,12.1357765
Palazzetto XVIII,isolated_dwelling,,Città di Castello,43.4386112,12.262998
Palazzo,locality,,Città di Castello,43.4993285,12.389903
Palazzo VIII,isolated_dwelling,,Città di Castello,43.4565449,12.305645
Palazzola,isolated_dwelling,,Città di Castello,43.4441483,12.2757001
Palazzolo,hamlet,,Città di Castello,43.4882395,12.1611327
Palazzone,hamlet,30.0,Città di Castello,43.3543179,12.186429
Palazzone,hamlet,,Città di Castello,43.3730773,12.1793076
Palmolaia,isolated_dwelling,,Città di Castello,43.5337089,12.2387264
Panicale,locality,,Città di Castello,43.5171607,12.2355286
Panicale di Mezzo,isolated_dwelling,,Città di Castello,43.5152052,12.2340391
Panicale di Sotto,isolated_dwelling,,Città di Castello,43.5131415,12.2340391
Passerina,hamlet,16.0,Città di Castello,43.5246849,12.2310822
Peglio,isolated_dwelling,,Città di Castello,43.4381423,12.2613805
Peterte,locality,,Città di Castello,43.51632,12.3039572
Petornace,locality,,Città di Castello,43.5772821,12.3265324
Petrelle,hamlet,51.0,Città di Castello,43.3473748,12.1635189
Pian de Brusci,hamlet,,Città di Castello,43.3698196,12.2009223
Pianaiole,locality,,Città di Castello,43.5037821,12.3578983
Piandana,hamlet,38.0,Città di Castello,43.3548834,12.2882353
Piandonica,isolated_dwelling,,Città di Castello,43.5097552,12.3131302
Picchetto,hamlet,69.0,Città di Castello,43.4682761,12.2150377
Pieve delle Rose,locality,,Città di Castello,43.5147962,12.3007239
Pino,hamlet,,Città di Castello,43.3621107,12.1556791
Piosina,village,600.0,Città di Castello,43.4875785,12.2008903
Pistrino,hamlet,21.0,Città di Castello,43.3509611,12.1491443
Pitocca,locality,,Città di Castello,43.4166939,12.2979894
Pod. La Trogna,locality,,Città di Castello,43.4986461,12.2848282
Polvano,hamlet,,Città di Castello,43.422386,12.2218002
Ponte d'Avorio,hamlet,30.0,Città di Castello,43.4072462,12.2513697
Pozzale,hamlet,,Città di Castello,43.5009642,12.2532497
Pozzuolo,isolated_dwelling,,Città di Castello,43.5535504,12.2954061
Promano,village,677.0,Città di Castello,43.3673615,12.2681388
Pulciarati,hamlet,,Città di Castello,43.510648,12.2062005
Quarata,hamlet,,Città di Castello,43.3719218,12.1214028
Ranchi De Luca,isolated_dwelling,,Città di Castello,43.4535887,12.3182595
Regnano,hamlet,,Città di Castello,43.4936619,12.2148888
Riosecco,suburb,,Città di Castello,43.4771595,12.2271128
Ripole,hamlet,29.0,Città di Castello,43.5352303,12.2293035
Ronti,hamlet,36.0,Città di Castello,43.3927446,12.1592834
Rovigliano,isolated_dwelling,,Città di Castello,43.4677738,12.151552
Rovigliano,isolated_dwelling,,Città di Castello,43.4673363,12.1612429
S. Donato,locality,,Città di Castello,43.5978262,12.4255027
S. Ilario,hamlet,,Città di Castello,43.3751681,12.1280251
Sabaudia,isolated_dwelling,,Città di Castello,43.4431934,12.2796437
San Biagio,hamlet,,Città di Castello,43.3779547,12.2611197
San Leo Bastia,hamlet,191.0,Città di Castello,43.3245695,12.1509899
San Lorenzo di Bibbiano,hamlet,,Città di Castello,43.2931822,12.1548399
San Maiano,hamlet,257.0,Città di Castello,43.3897793,12.2516601
San Martin d'Upò,isolated_dwelling,,Città di Castello,43.4324043,12.2626885
San Martino Pereto,isolated_dwelling,,Città di Castello,43.4067351,12.0979452
San Paterniano,hamlet,,Città di Castello,43.4388085,12.2400063
San Pietro a Monte,hamlet,,Città di Castello,43.4808373,12.1765072
San Pietro a Monte,hamlet,27.0,Città di Castello,43.330406,12.1786943
San Rocco,hamlet,,Città di Castello,43.4751967,12.2613984
San Secondo,village,1090.0,Città di Castello,43.3983597,12.2370002
San Zeno a Poggio,isolated_dwelling,,Città di Castello,43.3488169,12.1434431
San Zino,isolated_dwelling,,Città di Castello,43.4261426,12.321621
Santa Croce,isolated_dwelling,,Città di Castello,43.5046386,12.2457195
Santa Lucia,hamlet,275.0,Città di Castello,43.4197485,12.2488535
Santo Stefano del Piano,hamlet,45.0,Città di Castello,43.4951706,12.2317452
Sasso,hamlet,,Città di Castello,43.4468048,12.2843218
Sasso I,isolated_dwelling,,Città di Castello,43.444181,12.2780069
Scarzola,hamlet,9.0,Città di Castello,43.4813527,12.1834681
Scarzola II,isolated_dwelling,,Città di Castello,43.4793485,12.1872216
Scopeto,locality,,Città di Castello,43.5144476,12.2680704
Scuola,isolated_dwelling,,Città di Castello,43.4358096,12.2568162
Secciano,hamlet,,Città di Castello,43.3680925,12.1679502
Segapeli,hamlet,31.0,Città di Castello,43.3776239,12.249304
Soarina,isolated_dwelling,,Città di Castello,43.4510169,12.309001
Sorci,hamlet,,Città di Castello,43.4980936,12.2400673
Sporgnano,hamlet,,Città di Castello,43.452987,12.3213869
Sporgnano alto,locality,,Città di Castello,43.4493385,12.3071797
Sporgnano Basso,isolated_dwelling,,Città di Castello,43.4516556,12.3030386
Sterlinghe,isolated_dwelling,,Città di Castello,43.4660419,12.2944954
Sterpeto,hamlet,97.0,Città di Castello,43.3498824,12.1708435
Tafano,isolated_dwelling,,Città di Castello,43.50686,12.2567738
Tana,hamlet,,Città di Castello,43.4476749,12.2990673
Tassinara,hamlet,117.0,Città di Castello,43.3666324,12.2183837
Terme di Fontecchio,hamlet,12.0,Città di Castello,43.4687987,12.2748087
Titta,hamlet,240.0,Città di Castello,43.4876659,12.2423592
Trestina,village,1840.0,Città di Castello,43.3679222,12.2367958
Trito,hamlet,10.0,Città di Castello,43.4956223,12.1952725
Trivio,locality,,Città di Castello,43.527314,12.2954476
Turicchio,locality,,Città di Castello,43.4481206,12.2618535
Uppiano,hamlet,9.0,Città di Castello,43.4478326,12.2100272
Userna,hamlet,26.0,Città di Castello,43.4957638,12.2496889
Uviano,hamlet,,Città di Castello,43.5100642,12.3350693
V.lla Petricci,hamlet,,Città di Castello,43.5025735,12.4001526
Val di Meti,locality,,Città di Castello,43.5006506,12.3435443
Valdipetrina,hamlet,,Città di Castello,43.423142,12.2251291
Valgelata,locality,,Città di Castello,43.5653157,12.3463923
Vallurbana,hamlet,25.0,Città di Castello,43.533411,12.2794068
Varesina,locality,,Città di Castello,43.489437,12.283392
Via del Prete,isolated_dwelling,,Città di Castello,43.4801976,12.1938735
Villa Panicale,isolated_dwelling,,Città di Castello,43.5167564,12.2348079
Vingone,hamlet,,Città di Castello,43.491013,12.1537595
Vitianello,isolated_dwelling,,Città di Castello,43.4110721,12.3190819
Vitiano,isolated_dwelling,,Città di Castello,43.407657,12.3218016
Vocabolo Bosco,hamlet,,Città di Castello,43.3619001,12.191867
Vocabolo Casacce,locality,,Città di Castello,43.3684984,12.2192408
Vocabolo Colonnelli,hamlet,,Città di Castello,43.3721585,12.2309044
Vocabolo Palazzetto,hamlet,,Città di Castello,43.3643945,12.1910147
Vocabolo Segnarello,isolated_dwelling,,Città di Castello,43.3593654,12.2113453
Vocabolo Segno,hamlet,,Città di Castello,43.3602766,12.2038901
Vocabolo Silvelle,isolated_dwelling,,Città di Castello,43.5025615,12.1652124
Volterrano,hamlet,41.0,Città di Castello,43.3691895,12.0918903
Zoccolanti,hamlet,,Città di Castello,43.4456022,12.2512705
Acquasanta,hamlet,112.0,Collazzone,42.8943558,12.3931659
Assignano,hamlet,19.0,Collazzone,42.8703469,12.4298565
Canalicchio,hamlet,41.0,Collazzone,42.946785,12.4551064
Carceri,hamlet,71.0,Collazzone,42.9292569,12.3960572
Casalalta,hamlet,54.0,Collazzone,42.9452708,12.4372042
Collazzone,village,364.0,Collazzone,42.8996582,12.4359527
Collepepe,village,1381.0,Collazzone,42.9208388,12.3987372
Gaglietole,hamlet,82.0,Collazzone,42.92432,12.4650923
Le Palombare,hamlet,4.0,Collazzone,42.8904164,12.4397169
Piedicolle,hamlet,118.0,Collazzone,42.8940925,12.405147
Toscella,neighbourhood,,Collazzone,42.8833229,12.4444467
Capocavallo,village,520.0,Corciano,43.160057,12.3217872
Capocavallo Alto,neighbourhood,,Corciano,43.1577135,12.3221438
Castelvieto,village,,Corciano,43.1055028,12.263757
Comparati,neighbourhood,,Corciano,43.1620237,12.321049
Corciano,village,851.0,Corciano,43.1290269,12.287718
Corciano Vecchio,hamlet,17.0,Corciano,43.1350166,12.2767625
Ellera,neighbourhood,,Corciano,43.1028767,12.3168903
Fonte Viscola,neighbourhood,,Corciano,43.0811512,12.2687936
Fonterosso,hamlet,5.0,Corciano,43.1145117,12.2729922
Fornaci Rinaldi,hamlet,33.0,Corciano,43.1403668,12.2703061
Il Rigo,hamlet,500.0,Corciano,43.1043382,12.299503
Il Romitorio,locality,,Corciano,43.1329359,12.306329
La Commenda,neighbourhood,,Corciano,43.0950201,12.3100234
La Trinità,hamlet,436.0,Corciano,43.1217161,12.3099062
Le Cupe,hamlet,367.0,Corciano,43.1633009,12.3082712
Le Fosse,locality,,Corciano,43.1349872,12.3008358
Mandrello-Palazzone,hamlet,59.0,Corciano,43.1750084,12.2879237
Mantignana,village,2167.0,Corciano,43.1583727,12.2881824
Mestigliano,hamlet,432.0,Corciano,43.0641491,12.2990821
Mezzopiano,hamlet,75.0,Corciano,43.1346359,12.2646778
Migiana,hamlet,230.0,Corciano,43.145455,12.2926745
Monte Torrazzo,hamlet,28.0,Corciano,43.1687805,12.3016304
Palazza,hamlet,28.0,Corciano,43.1071533,12.2519451
Paletta,hamlet,55.0,Corciano,43.0675668,12.2999321
Pantanella,hamlet,307.0,Corciano,43.1073508,12.2608617
Pod.e Aiuola,locality,,Corciano,43.1447104,12.3309302
Pod.e Citerna,locality,,Corciano,43.1446791,12.3162639
Pod.e Mad.na di Campore,locality,,Corciano,43.1474111,12.3125732
Pod.e Poggiaccio,locality,,Corciano,43.134997,12.3161244
Pod.e Schiacciaie,locality,,Corciano,43.1367409,12.3248255
Podere Campore di Sopra,locality,,Corciano,43.1497437,12.3210329
Podere Le Trosce,locality,,Corciano,43.1296728,12.3150864
Podere Marchesi,locality,,Corciano,43.1541154,12.301501
Podere Poggiolo,locality,,Corciano,43.1228701,12.2960508
Ponte Forcione,hamlet,8.0,Corciano,43.1599988,12.3101023
San Carlo,hamlet,80.0,Corciano,43.0757335,12.2995719
San Mariano,neighbourhood,,Corciano,43.0847396,12.3020587
San Pietro,village,855.0,Corciano,43.1283032,12.266856
Solomeo,village,711.0,Corciano,43.0830922,12.2772146
Strozzacapponi,hamlet,377.0,Corciano,43.0750117,12.3165682
Taverne Di Corciano,hamlet,86.0,Corciano,43.1197249,12.2783943
Tegolaio,hamlet,,Corciano,43.1597317,12.3306054
Tegolaio I,hamlet,30.0,Corciano,43.1656653,12.3277757
Tegolaio II,hamlet,18.0,Corciano,43.1632703,12.3280868
Terrioli,locality,,Corciano,43.1086879,12.2890401
Valliano,hamlet,15.0,Corciano,43.1266307,12.2813952
Valmarino,hamlet,,Corciano,43.115003,12.2861556
Valpinza,hamlet,151.0,Corciano,43.1199756,12.2942067
Villa Galletti,locality,,Corciano,43.136966,12.3298198
Villaggio residenziale Il Girasole,neighbourhood,,Corciano,43.0924336,12.3103778
Bocca Nera,locality,,Costacciaro,43.372653,12.7527706
Campo la Croce,locality,,Costacciaro,43.363799,12.7275763
Caprile,hamlet,,Costacciaro,43.3672433,12.704385
Coldagello,hamlet,16.0,Costacciaro,43.3863883,12.6871596
Costa gli Spicchi,locality,,Costacciaro,43.3634135,12.7337352
Costa San Savino,hamlet,125.0,Costacciaro,43.3934364,12.6828573
Costacciaro,village,483.0,Costacciaro,43.3604089,12.7123784
Faggeto Tondo,locality,,Costacciaro,43.3609879,12.7402244
Fida,locality,,Costacciaro,43.3668183,12.7554546
Fida,locality,,Costacciaro,43.3720009,12.753818
Fonte di San Girolamo,locality,,Costacciaro,43.3871834,12.7400529
Gengone,locality,,Costacciaro,43.3623482,12.7151952
la Fravolosa,locality,,Costacciaro,43.3872555,12.7287164
Lanciafame,hamlet,22.0,Costacciaro,43.3859419,12.6799055
Liscarelle,locality,,Costacciaro,43.3898968,12.7235447
lo Schioppo,locality,,Costacciaro,43.3697735,12.7156887
Località Casenove,hamlet,14.0,Costacciaro,43.3542891,12.7190599
Moreti,locality,,Costacciaro,43.3748312,12.7168307
Orsare,locality,,Costacciaro,43.3568675,12.7327191
Pantanella,locality,,Costacciaro,43.3769679,12.7304349
Passo del Lupo,locality,,Costacciaro,43.3762043,12.7477133
Pian delle Macinare,locality,,Costacciaro,43.3762193,12.7393184
Pian di Spilli,locality,,Costacciaro,43.3852674,12.7129799
Pian d'Isola,locality,,Costacciaro,43.3548293,12.6807716
Pianaccia,locality,,Costacciaro,43.3602421,12.7249155
Pielarocca,hamlet,3.0,Costacciaro,43.3818502,12.6914619
Pignola,locality,,Costacciaro,43.3685653,12.73029
Rancana,hamlet,44.0,Costacciaro,43.3809223,12.6592646
Valrachena,locality,,Costacciaro,43.3718208,12.7395544
Villa Col dei Canali,village,202.0,Costacciaro,43.3769037,12.6935043
Casalina,hamlet,386.0,Deruta,42.9501355,12.4000506
Castelleone,hamlet,144.0,Deruta,42.9638593,12.4441247
Deruta,village,4089.0,Deruta,42.98229,12.4195878
Fanciullata,hamlet,410.0,Deruta,42.9900454,12.388806
Ponte Nuovo,hamlet,652.0,Deruta,43.0055637,12.427007
Ponticelli,hamlet,62.0,Deruta,43.0168797,12.3933701
Ripabianca,hamlet,582.0,Deruta,42.9415938,12.4042226
San Benedetto,hamlet,41.0,Deruta,43.0041393,12.4053335
