# Dataset: Stradario regione Umbria Sept 2025;;;
# Source: https://www.anncsu.gov.it/it/consultazione-dellarchivio/open-data/Accedi-ai-servizi-di-dowload-massivo-in-Open-data/;;;
name;ID;locality;municipality
VIA DELLE MAGNOLIE CORTACCIONE;785009;;Spoleto
VIA DELLE MATTONELLE;785010;;Spoleto
VIA DELLE MONTEROZZE;784632;;Spoleto
VIA DELLE MURA;784634;;Spoleto
VIA DELLE MURA CICLOPICHE;784636;;Spoleto
VIA DELLE MURELLE;785011;;Spoleto
VIA DELLE OFFICINE;785012;;Spoleto
VIA DELLE QUERCE;785013;;Spoleto
VIA DELLE ROBINIE;785014;;Spoleto
VIA DELLE SCUOLE;784638;;Spoleto
VIA DELLE TERME;784640;;Spoleto
VIA DELL'ISTRUZIONE;785015;;Spoleto
VIA DELLO SDRUCCIOLO;784642;;Spoleto
VIA DELLO SPAGNA;784644;;Spoleto
VIA DELLO STAFFO;784645;;Spoleto
VIA DELL'UNITA';784646;;Spoleto
VIA DI FONTESECCA;784647;;Spoleto
VIA DI PONTE MATTONI;784958;;Spoleto
VIA DI VILLA REDENTA;784649;;Spoleto
VIA DI VISIALE;784650;;Spoleto
VIA DICIASSETTE SETTEMBRE;784940;;Spoleto
VIA DOMENICO ARCANGELI;784652;;Spoleto
VIA DON GIOVANNI MINZONI;784653;;Spoleto
VIA DON GUERRINO ROTA;785016;;Spoleto
VIA DON PIETRO BONILLI;784654;;Spoleto
VIA DUE GIUGNO;784727;;Spoleto
VIA EDUARDO DE FILIPPO;785017;;Spoleto
VIA EMANUELA SETTI CARRARO;785018;;Spoleto
VIA ENRICO ARCIONI;784657;;Spoleto
VIA ENRICO BERLINGUER;785019;;Spoleto
VIA ENRICO FERMI;784658;;Spoleto
VIA ENRICO MATTEI;785020;;Spoleto
VIA ESTERNA DELLE MURA;784635;;Spoleto
VIA ETTORE BLASIOLI;784659;;Spoleto
VIA EUGENIO CURIEL;784660;;Spoleto
VIA EVANGELISTA TORRICELLI;784662;;Spoleto
VIA FABIANO BENEDETTI VALENTINI;785022;;Spoleto
VIA FEDERICO FELLINI;785023;;Spoleto
VIA FELICE CAVALLOTTI;784664;;Spoleto
VIA FILIPPO BRIGNONE;784666;;Spoleto
VIA FILIPPO DI FILIPPO;785024;;Spoleto
VIA FILIPPO MARIGNOLI;784667;;Spoleto
VIA FILIPPO TURATI;784668;;Spoleto
VIA FILITTERIA;784669;;Spoleto
VIA FINLANDIA;785025;;Spoleto
VIA FIORDISPINA LAURI;784670;;Spoleto
VIA FLAMINIA;784671;;Spoleto
VIA FONTE PINO;784676;;Spoleto
VIA FONTE QUARTARANA;784962;;Spoleto
VIA FOSSO DEL CASTELLO;785026;;Spoleto
VIA FOSSO DEL MULINO;785027;;Spoleto
VIA FOSSO DELLA POSTA;785028;;Spoleto
VIA FRA' FILIPPO LIPPI;784678;;Spoleto
VIA FRANCESCA MORVILLO;785029;;Spoleto
VIA FRANCESCO ANGELO AMADIO;784679;;Spoleto
VIA FRANCESCO REFINI;784681;;Spoleto
VIA FRANCESCO ROMOLI VENTURI;784682;;Spoleto
VIA FRANCIA;784683;;Spoleto
VIA FRANCO PALLUCCHI;785030;;Spoleto
VIA FRATELLANZA;784686;;Spoleto
VIA FRATELLI CERVI;784689;;Spoleto
VIA FRATELLI ROSSELLI;784690;;Spoleto
VIA GALILEO GALILEI;784691;;Spoleto
VIA GERMANIA;784692;;Spoleto
VIA GIACOMO REGGIANI;784695;;Spoleto
VIA GIOACCHINO POMPILJ;784697;;Spoleto
VIA GIORDANO BRUNO;784698;;Spoleto
VIA GIORGIO AMBROSOLI;785033;;Spoleto
VIA GIOVANBATTISTA BRACCESCHI;784700;;Spoleto
VIA GIOVANNI AMENDOLA;784701;;Spoleto
VIA GIOVANNI CATENA;784703;;Spoleto
VIA GIOVANNI FALCONE;785035;;Spoleto
VIA GIOVANNI GHERARDI;784704;;Spoleto
VIA GIOVANNI MARCORA;785036;;Spoleto
VIA GIOVIANO PONTANO;784707;;Spoleto
VIA GIRO DEI CONDOTTI;784708;;Spoleto
VIA GIRO DEL PONTE;784709;;Spoleto
VIA GIROLAMO FANTINI;784710;;Spoleto
VIA GIUSEPPE DI VITTORIO;784711;;Spoleto
VIA GIUSEPPE GORACCI;785037;;Spoleto
VIA GIUSEPPE IMPASTATO;785038;;Spoleto
VIA GIUSEPPE NICOLOSI;785039;;Spoleto
VIA GIUSEPPE SARAGAT;785040;;Spoleto
VIA GIUSEPPE VALADIER;784716;;Spoleto
VIA GIUSEPPINA VINCENTI MARERI;785041;;Spoleto
VIA GIUSTOLO;784717;;Spoleto
VIA GOFFREDO MAMELI;784718;;Spoleto
VIA GRECIA;785042;;Spoleto
VIA GREGORIO ELLADIO;784719;;Spoleto
VIA GUGLIELMO MARCONI;784720;;Spoleto
VIA GUIDO DA SPOLETO;784722;;Spoleto
VIA IMMANUEL KANT;785043;;Spoleto
VIA INDIPENDENZA;784730;;Spoleto
VIA INGHILTERRA;784731;;Spoleto
VIA INTERNA DELLE MURA;784633;;Spoleto
VIA IRLANDA;784733;;Spoleto
VIA ISLANDA;785044;;Spoleto
VIA IUGOSLAVIA;784734;;Spoleto
VIA LAGO DI BRACCIANO;784737;;Spoleto
VIA LAGO DI GARDA;784738;;Spoleto
VIA LAGO DI PIEDILUCO;784739;;Spoleto
VIA LAGO TRASIMENO;784740;;Spoleto
VIA LAZIO;784741;;Spoleto
VIA LENIN;784742;;Spoleto
VIA LEONARDO DA VINCI;785045;;Spoleto
VIA LEONE PIERLEONE;784743;;Spoleto
VIA LIBERO GRASSI;785046;;Spoleto
VIA LORENZO BETTI;784745;;Spoleto
VIA LORETO;784746;;Spoleto
VIA LORETO VITTORI;784747;;Spoleto
VIA LUCHINO VISCONTI;785048;;Spoleto
VIA LUIGI EINAUDI;785050;;Spoleto
VIA LUIGI FAUSTI;784748;;Spoleto
VIA LUIGI GALVANI;784749;;Spoleto
VIA LUIGI LONGO;785051;;Spoleto
VIA LUSSEMBURGO;784752;;Spoleto
VIA MACEDONIO MELLONI;784753;;Spoleto
VIA MACELLO VECCHIO;784754;;Spoleto
VIA MADONNA DEGLI ORTI;784755;;Spoleto
VIA MALACERNA;785052;;Spoleto
VIA MARCHE;784761;;Spoleto
VIA MARIA MONTESSORI;785053;;Spoleto
VIA MARIO LAURETI;785054;;Spoleto
VIA MARTIRI DEL LAVORO;784763;;Spoleto
VIA MARTIRI DELLA RESISTENZA;784764;;Spoleto
VIA MARTIRI DELLE MINIERE;785055;;Spoleto
VIA MARTIRI FOSSE ARDEATINE;785056;;Spoleto
VIA MAURIZIO QUADRIO;784767;;Spoleto
VIA MICHELANGELO BUONARROTI;785058;;Spoleto
VIA MINERVIO;784772;;Spoleto
VIA MONACO;784775;;Spoleto
VIA MONTE ASPRA;785059;;Spoleto
VIA MONTE COSCERNO;785060;;Spoleto
VIA MONTE GIOVE;785061;;Spoleto
VIA MONTE MAGGIO;785062;;Spoleto
VIA MONTE PENNINO;785063;;Spoleto
VIA MONTE SERANO;785064;;Spoleto
VIA MONTE SUBASIO;785065;;Spoleto
VIA MONTECAVALLO;784777;;Spoleto
VIA MONTEPINCIO;784781;;Spoleto
VIA MONTERONE;784782;;Spoleto
VIA MONTESASSO;785066;;Spoleto
VIA MONTICELLI;785067;;Spoleto
VIA NICCOLO' MACHIAVELLI;785068;;Spoleto
VIA NORCIA;784789;;Spoleto
VIA NORVEGIA;784790;;Spoleto
VIA NUOVA;784791;;Spoleto
VIA NURSINA;784792;;Spoleto
VIA OLANDA;784794;;Spoleto
VIA OLIMPIA;784795;;Spoleto
VIA ORLANDO DEL FRATE;784577;;Spoleto
VIA PALAZZO DEI DUCHI;784797;;Spoleto
VIA PALAZZO PACERI;785070;;Spoleto
VIA PALMIRO TOGLIATTI;784799;;Spoleto
VIA PAOLO SCHIAVETTI ARCANGELI;784801;;Spoleto
VIA PARRUCCIO;784803;;Spoleto
VIA PASQUALE LAURETI;784804;;Spoleto
VIA PIANCIANINA;785073;;Spoleto
VIA PIAVE;784810;;Spoleto
VIA PIAZZA D'ARMI;784811;;Spoleto
VIA PIERSANTI MATTARELLA;785074;;Spoleto
VIA PIETRO CONTI;784812;;Spoleto
VIA PIETRO FALCHI;784813;;Spoleto
VIA PIETRO NENNI;785075;;Spoleto
VIA PIETRO PACIFICI;785076;;Spoleto
VIA PIO LA TORRE;785077;;Spoleto
VIA PIZZO CORNO;784815;;Spoleto
VIA PLACIDO NICOLAI;785078;;Spoleto
VIA PLINIO IL GIOVANE;784816;;Spoleto
VIA PO;784817;;Spoleto
VIA POLONIA;784819;;Spoleto
VIA POMPEO CAMPELLO;784821;;Spoleto
VIA PONTE BASSO;784959;;Spoleto
VIA PONTE DELLA FERROVIA;784822;;Spoleto
VIA PONZIANO BIGNANINI;784824;;Spoleto
VIA PORTA FUGA;784648;;Spoleto
VIA POSTERNA;784827;;Spoleto
VIA POZZO ORLANDO;784994;;Spoleto
VIA PRIMO MAGGIO;784724;;Spoleto
VIA QUATTORDICI GIUGNO;784938;;Spoleto
VIA QUATTRO NOVEMBRE;784735;;Spoleto
VIA QUINTO SETTANO;784829;;Spoleto
VIA RINASCITA;784831;;Spoleto
VIA ROCCO CHINNICI;785079;;Spoleto
VIA ROMANIA;784833;;Spoleto
VIA ROMOLO VALLI;785080;;Spoleto
VIA ROSA LUXEMBURG;784834;;Spoleto
VIA ROSARIO LIVATINO;785081;;Spoleto
VIA RUDOLF NUREJEV;785082;;Spoleto
VIA RUSSIA;784837;;Spoleto
VIA SACCO E VANZETTI;784838;;Spoleto
VIA SACCOCCIO CECILI;784839;;Spoleto
VIA SALVATORE FRATELLINI;784841;;Spoleto
VIA SAN BENEDETTO;784842;;Spoleto
VIA SAN CARLO;784844;;Spoleto
VIA SAN FRANCESCO;784848;;Spoleto
VIA SAN GREGORIO DELLA SINAGOGA;784856;;Spoleto
VIA SAN LUCA;784857;;Spoleto
VIA SAN MARINO;784858;;Spoleto
VIA SAN MARTINO;784859;;Spoleto
VIA SAN NICOLO';784863;;Spoleto
VIA SAN PAOLO;784866;;Spoleto
VIA SAN RUFINO;785085;;Spoleto
VIA SAN TOMMASO;784871;;Spoleto
VIA SAN VALENTINO;784872;;Spoleto
VIA SANDRO CECCARONI;785086;;Spoleto
VIA SANDRO PERTINI;785087;;Spoleto
VIA SANGUINETO;785088;;Spoleto
VIA SANTA BARBARA;785089;;Spoleto
VIA SANTA CATERINA;784875;;Spoleto
VIA SANTA CECILIA;785090;;Spoleto
VIA SANTA CHIARA;784876;;Spoleto
VIA SANTA LUCIA;784879;;Spoleto
VIA SANTA LUCIA FILIPPINI;785091;;Spoleto
VIA SANTA RITA;784883;;Spoleto
VIA SANTA SCOLASTICA;785092;;Spoleto
VIA SANT'AGATA;784885;;Spoleto
VIA SANT'ALO';784886;;Spoleto
VIA SANTO SPES DI SPOLETO;785093;;Spoleto
VIA SANTO STEFANO;785094;;Spoleto
VIA SCOZIA;784894;;Spoleto
VIA SEDICI MARZO;784939;;Spoleto
VIA SEMINA;784895;;Spoleto
VIA SERAFINA BORGIANI;785095;;Spoleto
VIA SILVESTRO SILVESTRI;785096;;Spoleto
VIA SOLIDARIETA';784897;;Spoleto
VIA STRADA ROMANA;784832;;Spoleto
VIA STRETTA;784900;;Spoleto
VIA SVEZIA;784903;;Spoleto
VIA SVIZZERA;784904;;Spoleto
VIA TAGLIAMENTO;784905;;Spoleto
VIA TEVERE;784911;;Spoleto
VIA THOMAS SCHIPPERS;785097;;Spoleto
VIA TICINO;784912;;Spoleto
VIA TITO SINIBALDI;784913;;Spoleto
VIA TOMMASO CAMPANELLA;784915;;Spoleto
VIA TOMMASO MARTANI;784916;;Spoleto
VIA TOSCANA;784920;;Spoleto
VIA TRE SETTEMBRE;784729;;Spoleto
VIA TUDERTE;785072;;Spoleto
VIA UCRAINA;785098;;Spoleto
VIA UGO FRASCHERELLI;784922;;Spoleto
VIA UGO LA MALFA;785099;;Spoleto
VIA UMBRIA;784924;;Spoleto
VIA UNGHERIA;784926;;Spoleto
VIA VAITA DE DOMO;784927;;Spoleto
VIA VAITA SANT'ANDREA;784928;;Spoleto
VIA VELINO;784933;;Spoleto
VIA VENTICINQUE APRILE;784942;;Spoleto
VIA VINCENZO CUOCO;785100;;Spoleto
VIA VINCENZO MARIA RIPPO;784934;;Spoleto
VIA VIRGILIO VINCENZONI;784935;;Spoleto
VIA VISSO;784936;;Spoleto
VIA WALTER TOBAGI;784937;;Spoleto
VIA ZIMMERWALD MARTINELLI;784943;;Spoleto
VIALE CAPPUCCINI;784498;;Spoleto
VIALE CERQUESTRETTE;784514;;Spoleto
VIALE DELLA REPUBBLICA;784612;;Spoleto
VIALE GIACOMO MATTEOTTI;784694;;Spoleto
VIALE IRENEO ALEANDRI;784732;;Spoleto
VIALE MATTEO GATTAPONI;784766;;Spoleto
VIALE TRENTO E TRIESTE;784921;;Spoleto
VICOLO CASSA DI RISPARMIO;784510;;Spoleto
VICOLO COLLICOLA;784533;;Spoleto
VICOLO DEGLI ABETI;784542;;Spoleto
VICOLO DEGLI EROLI;784544;;Spoleto
VICOLO DEGLI ORTI;784545;;Spoleto
VICOLO DEI FILIPPINI;784549;;Spoleto
VICOLO DEI FOCAROLI;784551;;Spoleto
VICOLO DEI FORNARI;784553;;Spoleto
VICOLO DEI ROSARI;784559;;Spoleto
VICOLO DEI TINTORI;784561;;Spoleto
VICOLO DEI TRIBUNALI;784562;;Spoleto
VICOLO DEL FORNO;784576;;Spoleto
VICOLO DEL MERCATO;784581;;Spoleto
VICOLO DEL POZZO;784586;;Spoleto
VICOLO DEL QUARTIERE;784587;;Spoleto
VICOLO DEL QUARTO;784588;;Spoleto
VICOLO DEL TEATRO;784592;;Spoleto
VICOLO DELLA BASILICA;784596;;Spoleto
VICOLO DELLA CISTERNA;784600;;Spoleto
VICOLO DELLA CONCEZIONE;784601;;Spoleto
VICOLO DELLA GENGA;784604;;Spoleto
VICOLO DELLA VIGNA;784617;;Spoleto
VICOLO DELLE MURELLE;784637;;Spoleto
VICOLO DELLE TERME;784639;;Spoleto
VICOLO DELLE TORRI;784641;;Spoleto
VICOLO DELLO SPAGNA;784643;;Spoleto
VICOLO DI VOLUSIO;784651;;Spoleto
VICOLO GIACINTO LASCARIS;784693;;Spoleto
VICOLO GIANFILIPPO LEONCILLI;784696;;Spoleto
VICOLO LUIGI PIANCIANI;784751;;Spoleto
VICOLO MONTEVECCHIO;784783;;Spoleto
VICOLO PAOLO SANVITALE;784800;;Spoleto
VICOLO POLI;784818;;Spoleto
VICOLO PRIMO DI CORSO MAZZINI;784723;;Spoleto
VICOLO SAN FILIPPO;784847;;Spoleto
VICOLO SAN GIOVANNI;784850;;Spoleto
VICOLO SAN GIOVANNI E PAOLO;784852;;Spoleto
VICOLO SAN GIUSEPPE;784854;;Spoleto
VICOLO SAN MARTINO;784860;;Spoleto
VICOLO SAN MATTEO;784862;;Spoleto
VICOLO SAN SABINO;784868;;Spoleto
VICOLO SANTA CROCE;784877;;Spoleto
VICOLO SANT'ANGELO;784888;;Spoleto
VICOLO SECONDO DI CORSO MAZZINI;784726;;Spoleto
VICOLO TERZO DI CORSO MAZZINI;784728;;Spoleto
VICOLO VALERIO CORVINO;784930;;Spoleto
VOCABOLO CARBOGNANO;784499;;Spoleto
VOCABOLO CASE ZUCCARELLO;784507;;Spoleto
VOCABOLO SALARI;784840;;Spoleto
VOCABOLO TOLENTINO;784914;;Spoleto
FRAZIONE AGUZZO;850316;;Stroncone
FRAZIONE COPPE;850325;;Stroncone
FRAZIONE FINOCCHIETO;850339;;Stroncone
FRAZIONE VASCIANO;850377;;Stroncone
PIAZZA DELLA LIBERTA';850331;;Stroncone
PIAZZA DELLA TORRE;850333;;Stroncone
PIAZZA FONTANA VECCHIA;850341;;Stroncone
PIAZZA SAN GIOVANNI;850364;;Stroncone
PIAZZA SAN NICOLO';850367;;Stroncone
PIAZZA SANT'ANGELO;850370;;Stroncone
VIA CADUTI DI NASSIRYA;850379;;Stroncone
VIA DEL CARCERE;850328;;Stroncone
VIA DEL CESALE;850329;;Stroncone
VIA DEL TREIO;850382;;Stroncone
VIA DELLA TORRE;850334;;Stroncone
VIA DELL'ARRINGO;850335;;Stroncone
VIA DELL'ORNO;850336;;Stroncone
VIA DELL'OSPEDALE;850338;;Stroncone
VIA FLAMINIO DELFINI;850340;;Stroncone
VIA FRANCESCO MALVETANI;850342;;Stroncone
VIA GIOVANNI SALVATI;850345;;Stroncone
VIA GIUSEPPE ROSA;850344;;Stroncone
VIA GREGORIO CONTESSA;850346;;Stroncone
VIA PADRE ANGELICO COLETTI;850355;;Stroncone
VIA PALOMBARA;850356;;Stroncone
VIA PORTA NUOVA;850332;;Stroncone
VIA PRIMA TRAVERSA STRADA DEI PRATI;850380;;Stroncone
VIA SAN BERNARDINO;850362;;Stroncone
VIA SAN FRANCESCO;850363;;Stroncone
VIA SANT'ANGELO;850369;;Stroncone
VIA SEBASTIANO VICI;850374;;Stroncone
VIA VILLAGGIO DELLA RINASCITA;1165032;;Stroncone
VIALE LUIGI LANZI;850350;;Stroncone
VIALE MADONNA DEL COLLE;850351;;Stroncone
VICO DEGLI ORTI;850327;;Stroncone
VICO DEL MACELLO;850330;;Stroncone
VICO DEL SACRAMENTO;850361;;Stroncone
VICO DELL'OSPEDALE;850337;;Stroncone
VICO GREGORIO CONTESSA;850343;;Stroncone
VICO ORICELLO;850354;;Stroncone
VICO REATINO;850360;;Stroncone
VICO SANT'ANGELO;850371;;Stroncone
VOCABOLO CANEPINE;850317;;Stroncone
VOCABOLO CANNUCCIANO;850318;;Stroncone
VOCABOLO CERRETA;850319;;Stroncone
VOCABOLO CESALE;850320;;Stroncone
VOCABOLO CIMITELLE;850321;;Stroncone
VOCABOLO CISTERNA;850322;;Stroncone
VOCABOLO COLLE;850348;;Stroncone
VOCABOLO COLLEPILA;850323;;Stroncone
VOCABOLO COLMARTINO;850324;;Stroncone
VOCABOLO CROCEMICCIOLA;850326;;Stroncone
VOCABOLO I PRATI;850347;;Stroncone
VOCABOLO MOLENANO;850352;;Stroncone
VOCABOLO MONTEMAGGIO;850353;;Stroncone
VOCABOLO PIANE;850357;;Stroncone
VOCABOLO PICIOLO;850358;;Stroncone
VOCABOLO POGGIO;850359;;Stroncone
VOCABOLO SAN LIBERATORE;850365;;Stroncone
VOCABOLO SAN LORENZO;850366;;Stroncone
VOCABOLO SANTA EUGENIA;850373;;Stroncone
VOCABOLO SANTA LUCIA;850368;;Stroncone
VOCABOLO SANT'ANTIMO;850372;;Stroncone
VOCABOLO SOFFIANO;850375;;Stroncone
VOCABOLO STAZIONE;850376;;Stroncone
VOCABOLO TERMINE;850349;;Stroncone
VOCABOLO VASCIGLIANO;850378;;Stroncone
VOCABOLO VILLE DI VASCIANO;850381;;Stroncone
BELVEDERE ALESSANDRO SILLANI;1073230;;Terni
BELVEDERE GIOVANNI PROIETTI;1209205;;Terni
BELVEDERE GUGLIELMO FEDERICO GMELIN;1097312;;Terni
BELVEDERE PENNA ROSSA;187383;;Terni
BELVEDERE PUBLIO VIRGILIO MARONE;187467;;Terni
BELVEDERE TREDICI GIUGNO;187359;;Terni
BORGO CAVOUR;186558;;Terni
CORSO CORNELIO TACITO;186581;;Terni
CORSO DEI GARIBALDINI;186617;;Terni
CORSO DEL POPOLO;186692;;Terni
CORSO QUATTRO NOVEMBRE;187048;;Terni
CORSO RANIERO SALVATI;187217;;Terni
CORSO VECCHIO;187337;;Terni
GALLERIA DEL CORSO;186657;;Terni
GALLERIA NUOVA;187154;;Terni
LARGO ANGELO CRISOSTOMI;186585;;Terni
LARGO ANTONIO DA SANGALLO;186486;;Terni
LARGO ATLETI AZZURRI D'ITALIA;186504;;Terni
LARGO AUGUSTO MEZZETTI;186505;;Terni
LARGO BATTAGLIONE GIOVANNI MANNI;186511;;Terni
LARGO CADUTI DI NASIRIYA;187447;;Terni
LARGO DEI BANDERARI;186600;;Terni
LARGO DELLE MORE;186781;;Terni
LARGO DELLE VIOLE;186793;;Terni
LARGO DON GIOVANNI MINZONI;186901;;Terni
LARGO ELIA ROSSI PASSAVANTI;186913;;Terni
LARGO EUGENIA RAVASCO;1335975;;Terni
LARGO EZIO OTTAVIANI;186926;;Terni
LARGO FILIPPO MICHELI;186937;;Terni
LARGO GIUSEPPE MENICOCCI;187468;;Terni
LARGO LIBEROTTO LIBEROTTI;187059;;Terni
LARGO MARIA CRISTINA CARACCIOLO DONZELLI;1157892;;Terni
LARGO MARISA PAOLUCCI;187109;;Terni
LARGO OSCAR ARNULFO ROMERO;187161;;Terni
LARGO OTELLO FABRI;187455;;Terni
LARGO PIANELLO;187177;;Terni
LARGO PIETRO MANNI;187185;;Terni
LARGO RIGOLETTO BELLI;1073228;;Terni
LARGO SAN NICOLO';187249;;Terni
LARGO SAN SALVATORE;187256;;Terni
LARGO STANISLAO FALCHI;187298;;Terni
LARGO TINARELLI GIUNIO;187460;;Terni
LARGO VETERANI DELLO SPORT;187339;;Terni
LARGO VILLA GLORI;187342;;Terni
LARGO VOLFANGO FRANKL;1073231;;Terni
LUNGOLAGO ARMENO ARMENI;187445;;Terni
LUNGONERA GERMINAL CIMARELLI;186973;;Terni
LUNGONERA NINO BIXIO;187083;;Terni
LUNGONERA SAVOIA;187084;;Terni
LUNGONERA STEFANO ZAVKA;1335974;;Terni
LUNGONERA TARQUATO SECCI;187484;;Terni
PIAZZA ADRIATICO;186455;;Terni
PIAZZA BRUNO BUOZZI;186522;;Terni
PIAZZA CAMPO DI FIORI;186533;;Terni
PIAZZA CLAI;186569;;Terni
PIAZZA CORNELIO TACITO;186582;;Terni
PIAZZA DALMAZIA;186590;;Terni
PIAZZA DANTE ALIGHIERI;186592;;Terni
PIAZZA DEI CARRARA;186605;;Terni
PIAZZA DEL MERCATO;186677;;Terni
PIAZZA DEL POGGIO;186689;;Terni
PIAZZA DELLA PACE;186739;;Terni
PIAZZA DELLA REPUBBLICA;186747;;Terni
PIAZZA DELLA RESISTENZA;186748;;Terni
PIAZZA DELLA ROCCA;186751;;Terni
PIAZZA DELLE ARTI;186773;;Terni
PIAZZA DELL'OLMO;186804;;Terni
PIAZZA DOMENICO FONTANA;186896;;Terni
PIAZZA DUOMO;186907;;Terni
PIAZZA EMILIANO JACOBELLI;186915;;Terni
PIAZZA ENRICO FERMI;186917;;Terni
PIAZZA EUROPA;186923;;Terni
PIAZZA FRANCESCO BELARDUCCI;186949;;Terni
PIAZZA GIOVANNI DI GIULI;186998;;Terni
PIAZZA GIULIO BRICCIALDI;187362;;Terni
PIAZZA MARIO RIDOLFI;187106;;Terni
PIAZZA ORIETTO BONANNI;187158;;Terni
PIAZZA PAUL HARRIS;187461;;Terni
PIAZZA PRINCIPE DEGLI APOSTOLI;187209;;Terni
PIAZZA RISORGIMENTO;187223;;Terni
PIAZZA SAN FRANCESCO;187239;;Terni
PIAZZA SAN GIOVANNI DECOLLATO;187241;;Terni
PIAZZA SAN GIOVANNI PAOLO SECONDO;1073227;;Terni
PIAZZA SAN PIETRO;187251;;Terni
PIAZZA SAN ROCCO;187254;;Terni
PIAZZA SANTA MARIA MAGGIORE;187271;;Terni
PIAZZA SOLFERINO;187295;;Terni
PIAZZA TIRRENO;187313;;Terni
PIAZZA TRE MONUMENTI;187322;;Terni
PIAZZA UMBERTO PRIMO;187366;;Terni
PIAZZA VINCENZO CUOCO;187345;;Terni
PIAZZA VITTORIO EMANUELE;187350;;Terni
PIAZZALE ANTONIO BOSCO;186484;;Terni
PIAZZALE CADUTI DI MONTELUNGO;186527;;Terni
PIAZZALE DELLA RIVOLUZIONE FRANCESE;186744;;Terni
PIAZZALE DELL'ACCIAIO;186763;;Terni
PIAZZALE EDOARDO PANTANO;186911;;Terni
PIAZZALE FELICE FATATI;186932;;Terni
PIAZZALE FOSSATO CARBONARA;187459;;Terni
PIAZZALE GEORGE BYRON;186525;;Terni
PIAZZALE GIROLAMO BIANCHINI RICCARDI;187008;;Terni
PIAZZALE GUIDO DONEGANI;187037;;Terni
PIAZZALE JEAN BAPTISTE CAMILLE COROT;187462;;Terni
PIAZZALE MARINAI DITALIA;187102;;Terni
PIAZZALE PONTICELLI;187477;;Terni
PIAZZALE SANTE BUCCIARELLI;187440;;Terni
PIAZZALE SENIO;187288;;Terni
PIAZZALE TRISTANO DI JOANNUCCIO;187327;;Terni
PIAZZETTA DON GELINDO CERONI;187451;;Terni
PIAZZETTA LU TRAU;187401;;Terni
QUARTIERE ORNEORE METELLI;187156;;Terni
ROTONDA AGOSTINO PENSA;187475;;Terni
ROTONDA ALFREDO FILIPPONI;187457;;Terni
ROTONDA ANGELICA BALABANOFF;1073229;;Terni
ROTONDA ANTONIO FEDERICO OZANAM;1330869;;Terni
ROTONDA AUGUSTE PICCARD;1337516;;Terni
ROTONDA BARTOLOMEO DI TOMMASO;1337520;;Terni
ROTONDA BATTAGLIA DI COLLELUNA;1205402;;Terni
ROTONDA BRUNO E COSTANTE GARIBALDI;1073234;;Terni
ROTONDA CADUTI E DEFUNTI DELLA POLIZIA DI STATO;1269827;;Terni
ROTONDA CARLOTTA ORIENTALE;1339275;;Terni
ROTONDA DEI BERSAGLIERI;187446;;Terni
ROTONDA DEI PARTIGIANI;187473;;Terni
ROTONDA DOMENICO SCHILLACI;1337521;;Terni
ROTONDA ENZO TORTORA;1330866;;Terni
ROTONDA FABRIZIO DE ANDRE';1209201;;Terni
ROTONDA FORMA DE LI CAVALLI;1337529;;Terni
ROTONDA FRANCESCO FRANCONI;1205403;;Terni
ROTONDA GASTONE FORZANTI;1341395;;Terni
ROTONDA GIAN FRANCESCO MALIPIERO;1330861;;Terni
ROTONDA I FRATI;1330865;;Terni
ROTONDA LIONS CLUB INTERNATIONAL;1073236;;Terni
ROTONDA LUCIO BATTISTI;1209203;;Terni
ROTONDA MARIA GOIA;1073239;;Terni
ROTONDA MARINO TATTOLI;1337523;;Terni
ROTONDA OBELISCO LANCIA DI LUCE;187471;;Terni
ROTONDA PAOLO PILERI;1155201;;Terni
ROTONDA PIETRO FAUSTINI;187456;;Terni
ROTONDA PROTOMARTIRI FRANCESCANI;1337519;;Terni
ROTONDA RAUL ANGELINI;187443;;Terni
ROTONDA ROSARIO ANGELO LIVATINO;1330868;;Terni
ROTONDA UMBERTO ELIA TERRACINI;187485;;Terni
STRADA ALFERINI;186467;;Terni
STRADA CASA D'EUSEBIO;187449;;Terni
STRADA COLLE DEI FRATI;186574;;Terni
STRADA COLLI DELLA ROCCA;186578;;Terni
STRADA COLLI DI VALENZA;186579;;Terni
STRADA DEI BENEDETTINI;186601;;Terni
STRADA DEI CONFINI;186612;;Terni
STRADA DEI LAGHETTI;186619;;Terni
STRADA DEI MANDRILLI;187387;;Terni
STRADA DEI PIOPPI;186626;;Terni
STRADA DEI VENTI;186633;;Terni
STRADA DEL BORGHETTO;186634;;Terni
STRADA DEL BOSCHETTO;186635;;Terni
STRADA DEL CASALETTO;187434;;Terni
STRADA DEL CERQUETO;186646;;Terni
STRADA DEL CERVINO;186647;;Terni
STRADA DEL GIOGLIO;186670;;Terni
STRADA DEL MULINO;186680;;Terni
STRADA DEL NOCIONE;187377;;Terni
STRADA DEL PIANTONETO;186685;;Terni
STRADA DEL PONTICELLO;186691;;Terni
STRADA DEL PORTO;187478;;Terni
STRADA DEL PRATO;186695;;Terni
STRADA DEL RANCIO;187216;;Terni
STRADA DEL TRAVERSONE;186709;;Terni
STRADA DEL VIADOTTO;186717;;Terni
STRADA DELLA CIVITELLA;186727;;Terni
STRADA DELLA FERROVIA;186731;;Terni
STRADA DELLA FORCA;187391;;Terni
STRADA DELLA FORMA;186736;;Terni
